ensembl_gene,entrezgene,symbol,biotype
ENSMUSG00000003068,20869,Stk11,protein_coding
ENSMUSG00000003070,13637,Efna2,protein_coding
ENSMUSG00000003099,19060,Ppp5c,protein_coding
ENSMUSG00000003119,69131,Cdk12,protein_coding
ENSMUSG00000003123,16890,Lipe,protein_coding
ENSMUSG00000003131,18475,Pafah1b2,protein_coding
ENSMUSG00000003134,54610,Tbc1d8,protein_coding
ENSMUSG00000003135,52846,Cnot11,protein_coding
ENSMUSG00000003153,20527,Slc2a3,protein_coding
ENSMUSG00000003154,60611,Foxj2,protein_coding
ENSMUSG00000003161,109552,Sri,protein_coding
ENSMUSG00000003166,13356,Dgcr2,protein_coding
ENSMUSG00000003184,54131,Irf3,protein_coding
ENSMUSG00000003190,75736,Bcl2l12,protein_coding
ENSMUSG00000003198,224893,Zfp959,protein_coding
ENSMUSG00000003199,68047,Mpnd,protein_coding
ENSMUSG00000003200,20405,Sh3gl1,protein_coding
ENSMUSG00000003206,50498,Ebi3,protein_coding
ENSMUSG00000003208,72886,Yju2,protein_coding
ENSMUSG00000003226,19386,Ranbp2,protein_coding
ENSMUSG00000003227,13608,Edar,protein_coding
ENSMUSG00000003228,14773,Grk5,protein_coding
ENSMUSG00000003233,13544,Dvl3,protein_coding
ENSMUSG00000003234,27406,Abcf3,protein_coding
ENSMUSG00000003235,224045,Eif2b5,protein_coding
ENSMUSG00000003269,19158,Cyth2,protein_coding
ENSMUSG00000003271,54200,Sult2b1,protein_coding
ENSMUSG00000003273,12348,Car11,protein_coding
ENSMUSG00000003279,224997,Dlgap1,protein_coding
ENSMUSG00000003282,56711,Plag1,protein_coding
ENSMUSG00000003283,15162,Hck,protein_coding
ENSMUSG00000003299,66163,Mrpl4,protein_coding
ENSMUSG00000003308,50868,Keap1,protein_coding
ENSMUSG00000003309,11768,Ap1m2,protein_coding
ENSMUSG00000003316,20340,Glg1,protein_coding
ENSMUSG00000003341,67331,Atp8b3,protein_coding
ENSMUSG00000003344,208198,Btbd2,protein_coding
ENSMUSG00000003345,103236,Csnk1g2,protein_coding
ENSMUSG00000003346,216169,Abhd17a,protein_coding
ENSMUSG00000003348,208228,Mob3a,protein_coding
ENSMUSG00000003352,12297,Cacnb3,protein_coding
ENSMUSG00000003354,105833,Ccdc65,protein_coding
ENSMUSG00000003355,66120,Fkbp11,protein_coding
ENSMUSG00000003360,74351,Ddx23,protein_coding
ENSMUSG00000003363,18807,Pld3,protein_coding
ENSMUSG00000003378,14809,Grik5,protein_coding
ENSMUSG00000003379,12518,Cd79a,protein_coding
ENSMUSG00000003380,14470,Rabac1,protein_coding
ENSMUSG00000003382,27049,Etv3,protein_coding
ENSMUSG00000003402,19089,Prkcsh,protein_coding
ENSMUSG00000003410,15571,Elavl3,protein_coding
ENSMUSG00000003411,69908,Rab3b,protein_coding
ENSMUSG00000003418,241230,St8sia6,protein_coding
ENSMUSG00000003420,14132,Fcgrt,protein_coding
ENSMUSG00000003421,66394,Nosip,protein_coding
ENSMUSG00000003423,68845,Pih1d1,protein_coding
ENSMUSG00000003429,27207,Rps11,protein_coding
ENSMUSG00000003435,20924,Supt5,protein_coding
ENSMUSG00000003436,13389,Dll3,protein_coding
ENSMUSG00000003437,54624,Paf1,protein_coding
ENSMUSG00000003438,66525,Timm50,protein_coding
ENSMUSG00000003444,67224,Med29,protein_coding
ENSMUSG00000003452,12121,Bicd1,protein_coding
ENSMUSG00000003458,59287,Ncstn,protein_coding
ENSMUSG00000003464,19298,Pex19,protein_coding
ENSMUSG00000003469,105653,Phyhip,protein_coding
ENSMUSG00000003476,12922,Crhr2,protein_coding
ENSMUSG00000003477,21743,Inmt,protein_coding
ENSMUSG00000003484,72054,Cyp4f18,protein_coding
ENSMUSG00000003500,23917,Impdh1,protein_coding
ENSMUSG00000003505,26438,Psg18,protein_coding
ENSMUSG00000003518,72349,Dusp3,protein_coding
ENSMUSG00000003526,19125,Prodh,protein_coding
ENSMUSG00000003527,27886,Ess2,protein_coding
ENSMUSG00000003528,13358,Slc25a1,protein_coding
ENSMUSG00000003531,13353,Dgcr6,protein_coding
ENSMUSG00000003534,12305,Ddr1,protein_coding
ENSMUSG00000003541,15937,Ier3,protein_coding
ENSMUSG00000003545,14282,Fosb,protein_coding
ENSMUSG00000003546,74764,Klc4,protein_coding
ENSMUSG00000003549,13870,Ercc1,protein_coding
ENSMUSG00000003555,13074,Cyp17a1,protein_coding
ENSMUSG00000003559,57344,As3mt,protein_coding
ENSMUSG00000003573,26558,Homer3,protein_coding
ENSMUSG00000003575,382056,Crtc1,protein_coding
ENSMUSG00000003581,71673,Rnf215,protein_coding
ENSMUSG00000003585,67815,Sec14l2,protein_coding
ENSMUSG00000003604,74268,Aven,protein_coding
ENSMUSG00000003617,12870,Cp,protein_coding
ENSMUSG00000003623,74114,Crot,protein_coding
ENSMUSG00000003644,20111,Rps6ka1,protein_coding
ENSMUSG00000003657,12308,Calb2,protein_coding
ENSMUSG00000003660,320632,Snrnp200,protein_coding
ENSMUSG00000003662,26371,Ciao1,protein_coding
ENSMUSG00000003665,15116,Has1,protein_coding
ENSMUSG00000003680,225895,Taf6l,protein_coding
ENSMUSG00000003721,72999,Insig2,protein_coding
ENSMUSG00000003731,16650,Kpna6,protein_coding
ENSMUSG00000003746,17155,Man1a,protein_coding
ENSMUSG00000003752,233011,Itpkc,protein_coding
ENSMUSG00000003762,76889,Coq8b,protein_coding
ENSMUSG00000003778,78656,Brd8,protein_coding
ENSMUSG00000003779,19348,Kif20a,protein_coding
ENSMUSG00000003808,66590,Farsa,protein_coding
ENSMUSG00000003809,270076,Gcdh,protein_coding
ENSMUSG00000003810,17776,Mast2,protein_coding
ENSMUSG00000003812,13423,Dnase2a,protein_coding
ENSMUSG00000003813,19358,Rad23a,protein_coding
ENSMUSG00000003814,12317,Calr,protein_coding
ENSMUSG00000003824,71846,Syce2,protein_coding
ENSMUSG00000003847,54446,Nfat5,protein_coding
ENSMUSG00000003848,67619,Nob1,protein_coding
ENSMUSG00000003849,18104,Nqo1,protein_coding
ENSMUSG00000003863,76787,Ppfia3,protein_coding
ENSMUSG00000003865,14936,Gys1,protein_coding
ENSMUSG00000003868,20174,Ruvbl2,protein_coding
ENSMUSG00000003872,22342,Lin7b,protein_coding
ENSMUSG00000003873,12028,Bax,protein_coding
ENSMUSG00000003882,16197,Il7r,protein_coding
ENSMUSG00000003923,21780,Tfam,protein_coding
ENSMUSG00000003929,224694,Zfp81,protein_coding
ENSMUSG00000003934,13643,Efnb3,protein_coding
ENSMUSG00000003948,67468,Mmd,protein_coding
ENSMUSG00000003949,217082,Hlf,protein_coding
ENSMUSG00000003955,70186,Fam162a,protein_coding
ENSMUSG00000003970,26961,Rpl8,protein_coding
ENSMUSG00000003974,108069,Grm3,protein_coding
ENSMUSG00000003992,66970,Ssbp2,protein_coding
ENSMUSG00000004018,67030,Fancl,protein_coding
ENSMUSG00000004031,240843,Brinp2,protein_coding
ENSMUSG00000004032,14866,Gstm5,protein_coding
ENSMUSG00000004035,68312,Gstm7,protein_coding
ENSMUSG00000004038,14864,Gstm3,protein_coding
ENSMUSG00000004040,20848,Stat3,protein_coding
ENSMUSG00000004043,20850,Stat5a,protein_coding
ENSMUSG00000004044,19285,Cavin1,protein_coding
ENSMUSG00000004054,26403,Map3k11,protein_coding
ENSMUSG00000004056,11652,Akt2,protein_coding
ENSMUSG00000004069,83945,Dnaja3,protein_coding
ENSMUSG00000004070,15369,Hmox2,protein_coding
ENSMUSG00000004071,66626,Cdip1,protein_coding
ENSMUSG00000004085,65964,Map3k20,protein_coding
ENSMUSG00000004096,66070,Cwc15,protein_coding
ENSMUSG00000004098,53867,Col5a3,protein_coding
ENSMUSG00000004099,13433,Dnmt1,protein_coding
ENSMUSG00000004100,235036,Ppan,protein_coding
ENSMUSG00000004105,26360,Angptl2,protein_coding
ENSMUSG00000004110,12290,Cacna1e,protein_coding
ENSMUSG00000004113,12287,Cacna1b,protein_coding
ENSMUSG00000004127,108943,Trmt10a,protein_coding
ENSMUSG00000004151,14009,Etv1,protein_coding
ENSMUSG00000004187,16581,Kifc2,protein_coding
ENSMUSG00000004207,19156,Psap,protein_coding
ENSMUSG00000004221,16151,Ikbkg,protein_coding
ENSMUSG00000004231,18504,Pax2,protein_coding
ENSMUSG00000004233,70560,Wars2,protein_coding
ENSMUSG00000004263,13498,Atn1,protein_coding
ENSMUSG00000004264,12034,Phb2,protein_coding
ENSMUSG00000004266,15170,Ptpn6,protein_coding
ENSMUSG00000004267,13807,Eno2,protein_coding
ENSMUSG00000004268,14791,Emg1,protein_coding
ENSMUSG00000004270,14792,Lpcat3,protein_coding
ENSMUSG00000004285,66144,Atp6v1f,protein_coding
ENSMUSG00000004296,16160,Il12b,protein_coding
ENSMUSG00000004317,12728,Clcn5,protein_coding
ENSMUSG00000004319,12725,Clcn3,protein_coding
ENSMUSG00000004328,53417,Hif3a,protein_coding
ENSMUSG00000004341,75512,Gpx6,protein_coding
ENSMUSG00000004344,14780,Gpx5,protein_coding
ENSMUSG00000004347,18575,Pde1c,protein_coding
ENSMUSG00000004356,70683,Utp20,protein_coding
ENSMUSG00000004359,20728,Spic,protein_coding
ENSMUSG00000004360,212448,9330159F19Rik,protein_coding
ENSMUSG00000004364,26554,Cul3,protein_coding
ENSMUSG00000004366,20604,Sst,protein_coding
ENSMUSG00000004371,16156,Il11,protein_coding
ENSMUSG00000004383,16795,Large1,protein_coding
ENSMUSG00000004393,52513,Ddx56,protein_coding
ENSMUSG00000004394,103694,Tmed4,protein_coding
ENSMUSG00000004415,140709,Col26a1,protein_coding
ENSMUSG00000004446,12122,Bid,protein_coding
ENSMUSG00000004451,64143,Ralb,protein_coding
ENSMUSG00000004455,19047,Ppp1cc,protein_coding
ENSMUSG00000004460,67838,Dnajb11,protein_coding
ENSMUSG00000004462,70573,Tbccd1,protein_coding
ENSMUSG00000004473,20256,Clec11a,protein_coding
ENSMUSG00000004500,243834,Zfp324,protein_coding
ENSMUSG00000004508,14389,Gab2,protein_coding
ENSMUSG00000004530,23790,Coro1c,protein_coding
ENSMUSG00000004535,52440,Tax1bp1,protein_coding
ENSMUSG00000004540,26437,Psg17,protein_coding
ENSMUSG00000004542,26439,Psg19,protein_coding
ENSMUSG00000004552,13034,Ctse,protein_coding
ENSMUSG00000004558,29811,Ndrg2,protein_coding
ENSMUSG00000004561,52535,Mettl17,protein_coding
ENSMUSG00000004562,268739,Arhgef40,protein_coding
ENSMUSG00000004565,50767,Pnpla6,protein_coding
ENSMUSG00000004567,94178,Mcoln1,protein_coding
ENSMUSG00000004568,102098,Arhgef18,protein_coding
ENSMUSG00000004591,109333,Pkn2,protein_coding
ENSMUSG00000004609,12489,Cd33,protein_coding
ENSMUSG00000004610,110826,Etfb,protein_coding
ENSMUSG00000004612,72310,Nkg7,protein_coding
ENSMUSG00000004626,20911,Stxbp2,protein_coding
ENSMUSG00000004630,18545,Pcp2,protein_coding
ENSMUSG00000004631,20392,Sgce,protein_coding
ENSMUSG00000004633,69993,Chn2,protein_coding
ENSMUSG00000004637,80707,Wwox,protein_coding
ENSMUSG00000004642,20492,Slbp,protein_coding
ENSMUSG00000004651,22173,Tyr,protein_coding
ENSMUSG00000004654,14602,Ghrhr,protein_coding
ENSMUSG00000004655,11826,Aqp1,protein_coding
ENSMUSG00000004661,56380,Arid3b,protein_coding
ENSMUSG00000004665,12798,Cnn2,protein_coding
ENSMUSG00000004667,66420,Polr2e,protein_coding
ENSMUSG00000004668,268379,Abca13,protein_coding
ENSMUSG00000004677,17925,Myo9b,protein_coding
ENSMUSG00000004698,79221,Hdac9,protein_coding
ENSMUSG00000004707,17085,Ly9,protein_coding
ENSMUSG00000004709,18106,Cd244a,protein_coding
ENSMUSG00000004730,13733,Adgre1,protein_coding
ENSMUSG00000004748,67900,Mtfp1,protein_coding
ENSMUSG00000004768,19335,Rab23,protein_coding
ENSMUSG00000004771,53869,Rab11a,protein_coding
ENSMUSG00000004788,217715,Eif2b2,protein_coding
ENSMUSG00000004789,78920,Dlst,protein_coding
ENSMUSG00000004791,18654,Pgf,protein_coding
ENSMUSG00000004798,29869,Ulk2,protein_coding
ENSMUSG00000004814,56221,Ccl24,protein_coding
ENSMUSG00000004815,110524,Dgkq,protein_coding
ENSMUSG00000004821,67366,Tmed11,protein_coding
ENSMUSG00000004837,71520,Grap,protein_coding
ENSMUSG00000004842,18736,Pou1f1,protein_coding
ENSMUSG00000004843,68942,Chmp2b,protein_coding
ENSMUSG00000004846,26433,Plod3,protein_coding
ENSMUSG00000004849,11769,Ap1s1,protein_coding
ENSMUSG00000004864,26415,Mapk13,protein_coding
ENSMUSG00000004865,20815,Srpk1,protein_coding
ENSMUSG00000004872,18505,Pax3,protein_coding
ENSMUSG00000004880,98386,Lbr,protein_coding
ENSMUSG00000004885,12904,Crabp2,protein_coding
ENSMUSG00000004891,18008,Nes,protein_coding
ENSMUSG00000004892,12032,Bcan,protein_coding
ENSMUSG00000004894,73940,Hapln2,protein_coding
ENSMUSG00000004895,94315,Prcc,protein_coding
ENSMUSG00000004897,15191,Hdgf,protein_coding
ENSMUSG00000004902,71803,Slc25a18,protein_coding
ENSMUSG00000004929,50492,Thop1,protein_coding
ENSMUSG00000004931,57267,Apba3,protein_coding
ENSMUSG00000004933,17179,Matk,protein_coding
ENSMUSG00000004934,59004,Pias4,protein_coding
ENSMUSG00000004936,26395,Map2k1,protein_coding
ENSMUSG00000004937,52551,Sgta,protein_coding
ENSMUSG00000004939,69564,Nmrk2,protein_coding
ENSMUSG00000004945,70544,Tmem242,protein_coding
ENSMUSG00000004947,74198,Dtx2,protein_coding
ENSMUSG00000004948,22788,Zp3,protein_coding
ENSMUSG00000004951,15507,Hspb1,protein_coding
ENSMUSG00000004952,54153,Rasa4,protein_coding
ENSMUSG00000004961,53420,Syt5,protein_coding
ENSMUSG00000004980,53379,Hnrnpa2b1,protein_coding
ENSMUSG00000004988,108017,Fxyd4,protein_coding
ENSMUSG00000004996,67873,Mri1,protein_coding
ENSMUSG00000005034,18749,Prkacb,protein_coding
ENSMUSG00000005043,27029,Sgsh,protein_coding
ENSMUSG00000005045,269610,Chd5,protein_coding
ENSMUSG00000005054,13014,Cstb,protein_coding
ENSMUSG00000005057,23921,Sh2b2,protein_coding
ENSMUSG00000005069,19305,Pex5,protein_coding
ENSMUSG00000005078,104771,Jkamp,protein_coding
ENSMUSG00000005087,12505,Cd44,protein_coding
ENSMUSG00000005089,20511,Slc1a2,protein_coding
ENSMUSG00000005102,27103,Eif2ak4,protein_coding
ENSMUSG00000005103,22388,Wdr1,protein_coding
ENSMUSG00000005107,117591,Slc2a9,protein_coding
ENSMUSG00000005124,22402,Ccn4,protein_coding
ENSMUSG00000005125,17988,Ndrg1,protein_coding
ENSMUSG00000005131,75311,4930550C14Rik,protein_coding
ENSMUSG00000005142,17159,Man2b1,protein_coding
ENSMUSG00000005148,12224,Klf5,protein_coding
ENSMUSG00000005150,67836,Wdr83,protein_coding
ENSMUSG00000005161,21672,Prdx2,protein_coding
ENSMUSG00000005198,20020,Polr2a,protein_coding
ENSMUSG00000005202,20415,Shbg,protein_coding
ENSMUSG00000005204,80886,Senp3,protein_coding
ENSMUSG00000005220,53419,Corin,protein_coding
ENSMUSG00000005225,231999,Plekha8,protein_coding
ENSMUSG00000005232,14378,G6pc2,protein_coding
ENSMUSG00000005233,66442,Spc25,protein_coding
ENSMUSG00000005237,327954,Dnah2,protein_coding
ENSMUSG00000005251,72388,Ripk4,protein_coding
ENSMUSG00000005262,22230,Ufd1,protein_coding
ENSMUSG00000005267,170740,Zfp287,protein_coding
ENSMUSG00000005268,19116,Prlr,protein_coding
ENSMUSG00000005299,56384,Letm1,protein_coding
ENSMUSG00000005312,56085,Ubqln1,protein_coding
ENSMUSG00000005320,14186,Fgfr4,protein_coding
ENSMUSG00000005338,94332,Cadm3,protein_coding
ENSMUSG00000005339,14125,Fcer1a,protein_coding
ENSMUSG00000005354,56551,Txn2,protein_coding
ENSMUSG00000005355,12365,Casp14,protein_coding
ENSMUSG00000005357,20513,Slc1a6,protein_coding
ENSMUSG00000005360,20512,Slc1a3,protein_coding
ENSMUSG00000005362,58799,Crbn,protein_coding
ENSMUSG00000005364,16192,Il5ra,protein_coding
ENSMUSG00000005370,17688,Msh6,protein_coding
ENSMUSG00000005371,225055,Fbxo11,protein_coding
ENSMUSG00000005373,58805,Mlxipl,protein_coding
ENSMUSG00000005374,27368,Tbl2,protein_coding
ENSMUSG00000005378,66138,Bud23,protein_coding
ENSMUSG00000005397,18073,Nid1,protein_coding
ENSMUSG00000005410,17218,Mcm5,protein_coding
ENSMUSG00000005413,15368,Hmox1,protein_coding
ENSMUSG00000005417,26936,Mprip,protein_coding
ENSMUSG00000005442,71722,Cic,protein_coding
ENSMUSG00000005447,18476,Pafah1b3,protein_coding
ENSMUSG00000005465,50931,Il27ra,protein_coding
ENSMUSG00000005469,18747,Prkaca,protein_coding
ENSMUSG00000005470,66929,Asf1b,protein_coding
ENSMUSG00000005474,59310,Myl10,protein_coding
ENSMUSG00000005481,68278,Ddx39a,protein_coding
ENSMUSG00000005483,81489,Dnajb1,protein_coding
ENSMUSG00000005493,55993,Msh4,protein_coding
ENSMUSG00000005501,227334,Usp40,protein_coding
ENSMUSG00000005503,14028,Evx1,protein_coding
ENSMUSG00000005505,67136,Kbtbd4,protein_coding
ENSMUSG00000005506,13046,Celf1,protein_coding
ENSMUSG00000005510,68349,Ndufs3,protein_coding
ENSMUSG00000005514,18984,Por,protein_coding
ENSMUSG00000005533,16001,Igf1r,protein_coding
ENSMUSG00000005534,16337,Insr,protein_coding
ENSMUSG00000005540,14128,Fcer2a,protein_coding
ENSMUSG00000005547,13087,Cyp2a5,protein_coding
ENSMUSG00000005553,11944,Atp4a,protein_coding
ENSMUSG00000005566,21849,Trim28,protein_coding
ENSMUSG00000005575,22192,Ube2m,protein_coding
ENSMUSG00000005580,11515,Adcy9,protein_coding
ENSMUSG00000005583,17260,Mef2c,protein_coding
ENSMUSG00000005609,22083,Ctr9,protein_coding
ENSMUSG00000005610,13690,Eif4g2,protein_coding
ENSMUSG00000005611,17540,Irag1,protein_coding
ENSMUSG00000005615,13026,Pcyt1a,protein_coding
ENSMUSG00000005621,233410,Zfp592,protein_coding
ENSMUSG00000005625,19185,Psmd4,protein_coding
ENSMUSG00000005628,50874,Tmod4,protein_coding
ENSMUSG00000005640,23920,Insrr,protein_coding
ENSMUSG00000005649,29865,Cabp5,protein_coding
ENSMUSG00000005656,72183,Snx6,protein_coding
ENSMUSG00000005667,17768,Mthfd2,protein_coding
ENSMUSG00000005672,16590,Kit,protein_coding
ENSMUSG00000005674,641376,Tomm40l,protein_coding
ENSMUSG00000005677,12355,Nr1i3,protein_coding
ENSMUSG00000005681,11807,Apoa2,protein_coding
ENSMUSG00000005682,103135,Pan2,protein_coding
ENSMUSG00000005683,12974,Cs,protein_coding
ENSMUSG00000005686,11717,Ampd3,protein_coding
ENSMUSG00000005687,68183,Bcas2,protein_coding
ENSMUSG00000005696,20400,Sh2d1a,protein_coding
ENSMUSG00000005698,13018,Ctcf,protein_coding
ENSMUSG00000005699,56513,Pard6a,protein_coding
ENSMUSG00000005705,11604,Agrp,protein_coding
ENSMUSG00000005716,19293,Pvalb,protein_coding
ENSMUSG00000005718,83383,Tfap4,protein_coding
ENSMUSG00000005732,19385,Ranbp1,protein_coding
ENSMUSG00000005763,12503,Cd247,protein_coding
ENSMUSG00000005774,53970,Rfx5,protein_coding
ENSMUSG00000005779,19172,Psmb4,protein_coding
ENSMUSG00000005800,17394,Mmp8,protein_coding
ENSMUSG00000005802,22785,Slc30a4,protein_coding
ENSMUSG00000005803,59010,Sqor,protein_coding
ENSMUSG00000005804,18457,Bloc1s6,protein_coding
ENSMUSG00000005813,75624,Metap1,protein_coding
ENSMUSG00000005823,78308,Gpr108,protein_coding
ENSMUSG00000005824,50930,Tnfsf14,protein_coding
ENSMUSG00000005836,14465,Gata6,protein_coding
ENSMUSG00000005846,66409,Rsl1d1,protein_coding
ENSMUSG00000005864,12789,Cnga2,protein_coding
ENSMUSG00000005871,11789,Apc,protein_coding
ENSMUSG00000005873,13476,Reep5,protein_coding
ENSMUSG00000005881,66366,Ergic3,protein_coding
ENSMUSG00000005882,56046,Uqcc1,protein_coding
ENSMUSG00000005883,26972,Spo11,protein_coding
ENSMUSG00000005886,17978,Ncoa2,protein_coding
ENSMUSG00000005891,19110,Prl4a1,protein_coding
ENSMUSG00000005892,22044,Trh,protein_coding
ENSMUSG00000005893,22026,Nr2c2,protein_coding
ENSMUSG00000005897,22025,Nr2c1,protein_coding
ENSMUSG00000005899,77626,Smpd4,protein_coding
ENSMUSG00000005907,71382,Pex1,protein_coding
ENSMUSG00000005917,18423,Otx1,protein_coding
ENSMUSG00000005936,66989,Kctd20,protein_coding
ENSMUSG00000005947,16407,Itgae,protein_coding
ENSMUSG00000005949,83429,Ctns,protein_coding
ENSMUSG00000005950,94045,P2rx5,protein_coding
ENSMUSG00000005951,74637,Shpk,protein_coding
ENSMUSG00000005952,193034,Trpv1,protein_coding
ENSMUSG00000005958,13845,Ephb3,protein_coding
ENSMUSG00000005968,22156,Tuft1,protein_coding
ENSMUSG00000005973,19672,Rcn1,protein_coding
ENSMUSG00000005980,13419,Dnase1,protein_coding
ENSMUSG00000005981,68015,Trap1,protein_coding
ENSMUSG00000005982,74763,Naa60,protein_coding
ENSMUSG00000005983,73261,1700037C18Rik,protein_coding
ENSMUSG00000005986,68423,Ankrd13d,protein_coding
ENSMUSG00000005994,22178,Tyrp1,protein_coding
ENSMUSG00000006005,108989,Tpr,protein_coding
ENSMUSG00000006007,20028,Pdc,protein_coding
ENSMUSG00000006010,226499,Odr4,protein_coding
ENSMUSG00000006014,96875,Prg4,protein_coding
ENSMUSG00000006019,71723,Dhx34,protein_coding
ENSMUSG00000006021,70394,Kptn,protein_coding
ENSMUSG00000006024,108124,Napa,protein_coding
ENSMUSG00000006050,24068,Sra1,protein_coding
ENSMUSG00000006056,76815,Calcoco2,protein_coding
ENSMUSG00000006058,27681,Snf8,protein_coding
ENSMUSG00000006095,66411,Tbcb,protein_coding
ENSMUSG00000006127,19062,Inpp5k,protein_coding
ENSMUSG00000006134,12929,Crkl,protein_coding
ENSMUSG00000006143,69665,Upk3bl,protein_coding
ENSMUSG00000006154,67425,Eps8l1,protein_coding
ENSMUSG00000006169,216705,Clint1,protein_coding
ENSMUSG00000006179,54373,Prss16,protein_coding
ENSMUSG00000006191,68916,Cdkal1,protein_coding
ENSMUSG00000006200,19202,Rhox6,protein_coding
ENSMUSG00000006204,71395,Cdcp3,protein_coding
ENSMUSG00000006205,56213,Htra1,protein_coding
ENSMUSG00000006215,22642,Zbtb17,protein_coding
ENSMUSG00000006216,56365,Clcnkb,protein_coding
ENSMUSG00000006218,277743,Fam131c,protein_coding
ENSMUSG00000006219,74202,Fblim1,protein_coding
ENSMUSG00000006221,29818,Hspb7,protein_coding
ENSMUSG00000006235,13857,Epor,protein_coding
ENSMUSG00000006241,67119,Ccdc159,protein_coding
ENSMUSG00000006262,68473,Mob1b,protein_coding
